GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
1400000US36047076200,36047076200,"Census Tract 762, Kings County, New York",1599,74,60908,9105,73.7,6.7,62497,8467,12.4,5.4,45185,33595,28.2,5.7,16979,2303,10.7,4.0,9987,1894,2.4,3.0,228,28,12.1,4.5,25516,9207,1058,142,71047,11376,12.0,5.6,N,N,36.8,8.5,N,N,21.5,8.7,N,N,22.7,8.9,N,N,3.0,2.9,N,N,4.1,4.4,N,N,4588,491,21820,2837,55.3,8.1,25535,3560,10.5,4.4,27161,6871,0.0,0.7,-,**,18.4,6.6,15483,7716,0.0,0.7,-,**,14.8,8.1,12226,5069,1.0,1.5,19104,11028,21.1,7.1,14118,4292,50.2,6.9,26541,3639,44.5,(X),(X),(X),50.6,(X),(X),(X),34.3,(X),(X),(X)
1400000US36047076400,36047076400,"Census Tract 764, Kings County, New York",1242,89,77017,15703,87.5,5.8,76753,17387,10.6,5.8,7620,4661,22.9,7.2,12490,1768,13.6,6.7,11236,5329,1.9,2.0,1348,991,9.6,4.2,24471,8016,778,107,98670,23901,4.4,4.9,N,N,54.4,11.5,N,N,11.6,7.2,N,N,13.1,6.0,N,N,9.4,6.1,N,N,7.2,8.2,N,N,3773,614,26227,4961,32.0,9.0,35162,10928,40.7,11.1,23349,4043,0.0,0.9,-,**,4.0,5.2,54007,21997,0.0,0.9,-,**,21.0,14.5,13313,4090,2.3,3.1,22163,1880,24.3,14.5,12730,3737,27.8,8.5,38557,12116,44.4,(X),(X),(X),51.3,(X),(X),(X),36.9,(X),(X),(X)
1400000US36047076600,36047076600,"Census Tract 766, Kings County, New York",740,48,67091,8925,84.6,8.0,72225,9950,7.6,4.5,5057,2893,17.6,6.0,13855,3357,7.7,5.3,9318,2643,4.6,5.3,5538,100,4.7,3.0,25560,10325,553,74,68092,11158,14.1,9.2,26155,16805,18.8,11.0,33369,15397,30.4,11.4,102411,25737,26.4,11.8,60217,12106,4.2,4.2,107661,54219,6.1,5.5,107994,42797,2356,239,21655,3025,12.7,7.6,32159,13501,74.5,9.2,18852,3070,0.0,1.4,-,**,3.3,4.6,13737,772,0.0,1.4,-,**,8.4,4.8,28768,12542,1.0,0.8,62088,39679,11.2,4.8,38448,15553,11.0,6.5,25614,11843,44.7,(X),(X),(X),50.3,(X),(X),(X),34.7,(X),(X),(X)
1400000US36047076800,36047076800,"Census Tract 768, Kings County, New York",1144,80,68604,8888,76.5,5.8,75690,10445,21.8,6.7,6076,3798,26.7,6.3,18078,3330,7.3,3.6,9940,3531,1.6,1.6,2989,538,10.6,5.8,26358,14675,816,105,77975,10652,19.6,7.1,40057,16975,26.3,8.7,64483,24853,38.0,9.3,90837,16889,3.2,3.2,91800,45100,8.2,5.5,99248,20219,4.7,3.9,162079,71841,3533,380,22823,3089,78.0,7.5,23710,3392,2.0,1.9,15153,16940,0.3,0.6,N,N,10.2,4.0,23887,5912,0.0,0.9,-,**,6.7,6.5,18650,15450,2.8,2.6,8441,3388,10.6,6.9,14509,8635,76.6,7.6,23981,3410,33.7,(X),(X),(X),36.4,(X),(X),(X),32.1,(X),(X),(X)
1400000US36047077000,36047077000,"Census Tract 770, Kings County, New York",909,92,66991,11984,78.5,7.3,70474,7809,9.7,5.4,7506,6332,19.4,6.8,16447,4512,6.9,5.0,12384,4801,8.8,5.5,4515,2229,11.8,6.1,50905,59426,647,114,72722,15933,15.6,8.2,N,N,27.7,11.3,N,N,40.2,13.3,N,N,3.9,4.6,N,N,5.6,5.2,N,N,7.1,5.6,N,N,2727,434,22958,4705,15.1,4.7,45592,20791,77.7,6.8,19029,3609,0.0,1.2,-,**,4.0,3.9,17692,13742,0.0,1.2,-,**,1.4,1.6,N,N,1.7,1.8,N,N,5.4,3.4,32521,12997,11.9,4.2,47913,25804,53.5,(X),(X),(X),51.8,(X),(X),(X),38.3,(X),(X),(X)
1400000US36047077200,36047077200,"Census Tract 772, Kings County, New York",1167,71,70781,12784,80.7,7.2,76806,13810,17.6,7.9,6877,3876,17.5,5.9,17283,3666,7.9,4.4,7791,1692,3.2,3.9,4716,3486,11.6,5.6,22373,10235,788,106,82867,18472,16.1,8.0,N,N,28.8,8.9,N,N,27.4,9.4,N,N,14.3,5.9,N,N,11.8,6.4,N,N,1.5,2.2,N,N,3649,546,23293,4814,47.7,9.3,20731,8549,44.5,7.1,25241,5101,0.0,0.9,-,**,0.4,0.7,N,N,0.0,0.9,-,**,5.4,3.9,33979,6488,2.0,1.9,16756,17408,7.8,4.4,27253,7917,45.3,9.3,21053,9003,52.4,(X),(X),(X),56.9,(X),(X),(X),41.4,(X),(X),(X)
1400000US36047077400,36047077400,"Census Tract 774, Kings County, New York",1075,88,60199,10566,80.2,8.6,68940,11556,9.0,5.8,6331,5300,17.1,6.6,8227,2597,6.9,5.0,8473,575,8.3,6.2,4267,1981,8.6,4.7,18371,6191,623,124,72817,13092,7.1,7.8,15734,1597,35.6,13.3,64612,21382,26.6,11.9,79901,23843,14.4,10.2,55443,13189,6.9,5.2,119053,46436,9.3,8.6,119940,38711,2838,411,23439,4222,26.0,8.3,27837,7157,56.7,12.4,22436,4282,0.0,1.1,-,**,10.9,10.8,14440,17790,1.5,1.4,N,N,3.3,2.2,48654,41612,1.7,2.1,16106,8143,15.4,5.4,29003,10668,18.6,7.7,28081,8923,54.5,(X),(X),(X),63.1,(X),(X),(X),43.1,(X),(X),(X)
1400000US36047077600,36047077600,"Census Tract 776, Kings County, New York",1720,78,58657,6049,82.8,5.4,59549,6593,11.2,3.9,7212,4184,20.5,5.3,21971,4348,4.8,3.0,7012,2274,1.3,1.4,209,7,14.2,5.1,16704,5706,1007,130,66669,8234,14.7,6.6,24745,12957,39.4,8.7,58614,12338,14.6,8.2,80288,27504,12.0,7.0,81195,9874,13.7,7.1,105371,14783,5.6,3.6,72061,15692,4070,378,25536,2779,5.6,3.6,33192,11418,85.6,5.6,25241,2844,0.0,0.8,-,**,1.3,2.0,6788,864,0.0,0.8,-,**,2.2,3.4,31908,898,5.3,3.8,24093,15708,7.2,4.2,30709,6408,4.3,2.4,36293,12182,60.7,(X),(X),(X),62.8,(X),(X),(X),47.8,(X),(X),(X)
1400000US36047078000,36047078000,"Census Tract 780, Kings County, New York",658,90,92168,12012,93.3,4.8,86843,13210,8.8,7.1,2878,2869,35.4,9.4,16840,1944,4.1,3.4,6693,1709,3.5,3.9,6604,2806,14.6,8.4,23577,6613,534,100,100229,15852,4.5,4.5,45558,6987,26.4,12.2,66682,26129,23.4,9.5,106442,15529,21.2,11.5,102865,35881,15.0,8.7,146373,34637,9.6,8.1,125257,69005,2333,479,27421,3387,2.6,1.9,52147,38791,96.1,2.6,26333,3478,0.0,1.4,-,**,0.0,1.4,-,**,0.0,1.4,-,**,0.9,1.0,N,N,0.4,0.5,N,N,4.7,3.7,29455,5882,1.7,1.5,62665,56688,70.2,(X),(X),(X),72.5,(X),(X),(X),50.0,(X),(X),(X)
1400000US36047078200,36047078200,"Census Tract 782, Kings County, New York",1544,67,58487,6287,82.1,5.3,60062,7375,2.8,2.1,4714,3496,26.0,6.2,15827,2436,3.1,2.4,6746,2064,2.1,2.2,1958,768,17.4,5.6,18717,5942,956,112,70352,9424,13.8,6.0,33897,16302,39.7,10.4,54143,11637,13.4,7.7,104103,28865,22.1,7.4,71729,16349,5.6,4.6,140981,33383,5.3,4.4,120282,21626,4013,408,23768,2876,0.9,0.9,35949,21648,94.6,3.1,22946,2915,0.0,0.8,-,**,1.7,1.9,32406,9844,0.0,0.8,-,**,2.2,2.4,26343,9422,0.6,0.7,N,N,2.2,2.4,26343,9422,0.9,0.9,35949,21648,58.6,(X),(X),(X),61.8,(X),(X),(X),46.4,(X),(X),(X)
1400000US36047078400,36047078400,"Census Tract 784, Kings County, New York",800,66,105479,19524,90.0,4.9,92209,11272,7.1,4.9,184482,268556,26.3,7.9,15788,3404,3.5,3.4,5300,823,6.4,4.5,6684,5628,18.6,6.8,23918,9103,660,88,111365,23230,6.4,5.1,278983,344549,22.4,9.9,75043,15706,33.9,10.2,99956,22896,10.9,6.9,96932,37709,13.3,6.6,143244,18101,13.0,8.1,101197,18765,2719,311,31731,5868,3.3,4.1,15249,9815,87.6,6.7,32958,6410,0.0,1.2,-,**,0.3,0.5,N,N,0.0,1.2,-,**,3.9,4.6,12008,6476,4.9,2.5,31344,12028,4.2,4.6,11465,5276,3.3,4.1,15249,9815,64.0,(X),(X),(X),63.6,(X),(X),(X),44.7,(X),(X),(X)
1400000US36047078600,36047078600,"Census Tract 786, Kings County, New York",1740,96,51820,5786,77.2,7.6,56501,8357,11.5,4.9,10424,12299,19.5,5.8,14940,4598,6.8,3.9,9145,2946,8.4,4.1,2812,1364,9.5,4.2,17663,8553,1095,136,58151,8275,15.2,7.6,N,N,40.5,10.3,N,N,17.7,7.5,N,N,18.2,8.8,N,N,5.0,4.0,N,N,3.5,3.8,N,N,4765,517,19604,2281,5.5,4.0,38538,23008,71.5,7.3,20355,2919,0.0,0.7,-,**,8.1,4.6,14444,6054,0.0,0.7,-,**,13.2,7.1,11248,2848,1.8,1.8,16685,12687,14.6,7.0,12723,3645,5.3,4.0,39505,23831,59.4,(X),(X),(X),62.8,(X),(X),(X),45.9,(X),(X),(X)
1400000US36047078800,36047078800,"Census Tract 788, Kings County, New York",1189,71,55986,10067,80.2,7.0,60901,11002,10.2,4.5,11123,5981,21.2,7.6,16639,3009,4.1,3.0,4337,1657,9.2,4.7,3256,1275,12.4,5.8,12226,2991,810,106,49776,8609,12.3,7.7,N,N,37.0,10.7,N,N,22.3,9.3,N,N,22.1,9.2,N,N,3.5,4.0,N,N,2.7,2.5,N,N,3434,415,20259,4077,4.4,3.6,19089,12435,86.9,8.2,19021,4351,0.0,0.9,-,**,0.2,0.3,N,N,0.0,0.9,-,**,7.7,6.6,32793,12873,0.8,1.1,N,N,10.6,5.9,22583,13839,2.3,2.6,24733,17788,56.3,(X),(X),(X),59.8,(X),(X),(X),43.2,(X),(X),(X)
1400000US36047079000,36047079000,"Census Tract 790, Kings County, New York",1778,110,55453,7378,80.0,5.7,58348,7738,3.9,2.6,9665,6576,22.4,5.1,15113,3189,9.2,4.1,11431,1610,5.6,3.5,8457,2331,7.3,3.4,30162,15228,1287,123,62175,9189,13.8,7.0,25649,16663,45.9,7.4,42465,6351,15.7,6.2,97855,45472,11.6,6.1,70409,19119,4.5,3.2,149126,61662,8.5,5.2,105040,18360,5248,774,20061,3441,3.2,3.1,22540,20209,83.0,10.4,22546,2669,0.0,0.1,N,N,7.8,11.3,2932,191,0.0,0.6,-,**,4.0,2.7,8378,10949,2.0,1.4,3104,2391,6.9,3.2,9079,6273,1.4,1.2,36576,31224,44.8,(X),(X),(X),48.8,(X),(X),(X),32.5,(X),(X),(X)
1400000US36047079200,36047079200,"Census Tract 792, Kings County, New York",1300,88,47277,6745,75.3,8.2,50242,6705,3.5,2.4,8739,9609,29.2,6.8,13707,2323,4.2,3.6,13378,7028,5.5,4.5,3229,1890,13.3,4.7,16054,4650,922,110,53525,8582,14.4,8.6,N,N,43.5,10.8,N,N,18.5,8.8,N,N,14.3,7.5,N,N,2.9,3.4,N,N,6.3,4.3,N,N,3874,507,18357,3987,1.1,1.2,147143,271188,91.9,6.1,17227,2376,0.0,0.8,-,**,0.0,0.8,-,**,0.0,0.8,-,**,6.2,6.2,8997,5012,0.7,1.3,39828,7701,7.5,5.8,11651,4466,0.3,0.6,N,N,39.2,(X),(X),(X),47.6,(X),(X),(X),34.3,(X),(X),(X)
1400000US36047079400,36047079400,"Census Tract 794, Kings County, New York",637,73,50207,7964,81.5,9.6,54449,9383,4.1,3.0,1169,470,17.9,6.5,17044,3474,2.0,2.2,5562,4153,4.6,5.1,3145,2017,7.4,4.4,16377,9516,451,75,52791,11114,12.2,7.4,18622,8929,52.8,12.0,39747,8251,4.0,4.2,34606,30249,16.6,11.6,47235,13121,5.1,6.4,118717,18739,9.3,7.2,153064,58461,2021,295,16823,2898,1.8,1.7,15097,2922,86.5,9.9,16805,3407,0.0,1.6,-,**,0.4,1.5,34911,29481,0.0,1.6,-,**,3.9,4.2,5772,5346,7.3,8.6,22184,4434,6.1,4.7,6533,3976,1.0,0.9,9940,1945,44.3,(X),(X),(X),57.0,(X),(X),(X),34.5,(X),(X),(X)
1400000US36047079601,36047079601,"Census Tract 796.01, Kings County, New York",1861,100,58575,6966,85.2,6.0,62285,7881,9.5,5.9,6557,3986,16.6,6.0,11123,2089,3.0,2.2,6570,1822,2.6,2.6,4514,2648,7.5,3.8,15122,6180,1014,170,68324,11021,7.3,5.0,N,N,32.1,12.5,N,N,18.4,9.6,N,N,33.3,13.4,N,N,4.4,4.7,N,N,4.4,5.5,N,N,4422,462,25346,3004,18.0,6.6,40123,10027,71.1,9.7,23198,3326,0.0,0.7,-,**,0.8,0.8,N,N,0.0,0.7,-,**,5.9,5.9,10462,6064,4.2,4.2,21051,7443,9.6,5.9,12566,4341,16.1,6.4,42359,11444,39.3,(X),(X),(X),39.9,(X),(X),(X),26.8,(X),(X),(X)
1400000US36047079602,36047079602,"Census Tract 796.02, Kings County, New York",1742,127,43325,4888,88.5,5.8,43345,5054,1.6,1.8,1189,648,22.5,6.5,12398,1903,9.6,5.9,8103,1281,9.5,5.8,1614,946,6.2,3.3,6709,2855,994,162,51080,8544,4.1,3.8,13498,7497,47.0,11.7,35148,7583,7.9,5.7,49263,27085,26.1,11.5,48935,12833,4.4,4.2,141457,27070,10.5,7.0,105922,37624,4870,866,16720,2210,3.1,2.1,27026,12465,83.9,9.4,16806,2722,0.0,0.7,-,**,1.4,1.3,43351,8104,0.0,0.7,-,**,9.2,7.6,12722,5508,2.4,3.2,N,N,15.4,8.7,13577,5875,3.1,2.1,27026,12465,41.0,(X),(X),(X),46.4,(X),(X),(X),32.4,(X),(X),(X)
1400000US36047079801,36047079801,"Census Tract 798.01, Kings County, New York",1310,91,73943,12872,86.5,6.5,68290,11235,12.3,5.8,30425,34515,31.5,8.1,14061,1948,2.0,2.5,14127,10531,4.7,5.0,3156,2180,16.3,6.2,32010,14098,876,129,93467,16051,6.6,4.9,52036,27543,40.0,11.6,88894,28964,18.3,8.6,116894,32943,21.9,12.5,83899,23554,6.3,6.2,83487,63086,7.0,6.5,136769,56249,3219,447,30756,4927,19.4,8.5,49588,12130,72.4,8.3,27070,4481,0.0,1.0,-,**,4.8,7.1,8218,3167,0.0,1.0,-,**,1.5,2.3,N,N,1.8,1.8,44907,32146,7.6,5.2,31309,11237,15.2,5.7,55920,14651,37.5,(X),(X),(X),42.2,(X),(X),(X),24.3,(X),(X),(X)
1400000US36047079802,36047079802,"Census Tract 798.02, Kings County, New York",2269,137,52269,5623,90.7,4.5,50923,6113,1.8,1.7,5129,8488,13.8,4.9,13396,2196,7.8,4.0,8076,1612,4.1,3.1,968,962,6.0,3.6,29501,18575,1184,197,58180,9794,8.0,5.8,N,N,53.3,12.2,N,N,23.1,9.9,N,N,10.1,7.4,N,N,4.6,4.0,N,N,0.8,1.4,N,N,5322,508,22920,3197,17.2,6.1,29997,10104,75.0,5.7,20876,3885,0.0,0.6,-,**,3.5,3.5,38663,10987,0.0,0.6,-,**,2.2,2.4,20951,456,2.2,2.8,14379,6175,6.7,3.6,18365,4755,15.2,5.6,32059,12523,26.2,(X),(X),(X),39.6,(X),(X),(X),21.0,(X),(X),(X)
1400000US36047080000,36047080000,"Census Tract 800, Kings County, New York",1391,95,75535,12585,74.3,7.6,86991,13505,17.0,5.7,12696,9393,26.4,6.0,18259,3818,8.0,5.5,5931,2130,6.2,4.4,5617,5344,10.5,5.4,26317,13774,952,131,88295,16935,19.2,9.9,N,N,24.2,9.2,N,N,25.5,8.9,N,N,16.8,9.7,N,N,11.4,6.2,N,N,2.8,3.3,N,N,3825,442,28544,4897,18.0,5.7,48024,7722,73.7,6.5,21207,4824,0.0,0.8,-,**,3.5,2.5,93828,27849,0.0,0.8,-,**,1.9,1.8,27977,7650,3.0,2.2,17226,20731,3.6,2.1,16340,12906,16.4,5.3,49481,8268,46.5,(X),(X),(X),48.3,(X),(X),(X),33.0,(X),(X),(X)
1400000US36047080200,36047080200,"Census Tract 802, Kings County, New York",1727,122,55172,7212,79.8,5.7,56750,8224,9.1,3.8,5866,3408,31.1,7.2,15830,2204,7.6,3.5,8397,612,5.0,3.1,2074,615,14.0,4.8,15994,10674,1057,168,62262,10813,16.0,7.3,N,N,42.6,11.8,N,N,19.3,7.7,N,N,14.4,7.3,N,N,2.3,2.7,N,N,5.5,5.5,N,N,4793,629,20841,3008,8.6,3.9,28323,9622,76.4,6.6,19808,2680,0.2,0.3,N,N,2.0,2.1,77193,34699,0.0,0.7,-,**,12.3,6.6,11292,7910,0.5,0.5,N,N,16.6,7.0,12575,6053,7.6,3.7,28108,11073,36.6,(X),(X),(X),40.5,(X),(X),(X),25.6,(X),(X),(X)
1400000US36047080400,36047080400,"Census Tract 804, Kings County, New York",1210,112,54138,12388,79.7,7.9,58318,14628,8.6,5.1,13526,13513,19.8,6.3,14619,2953,5.8,3.6,9687,2155,4.0,4.0,1367,1057,7.6,3.3,21360,5252,691,137,52346,11067,8.2,5.7,N,N,60.6,12.7,N,N,9.3,6.0,N,N,16.5,8.9,N,N,2.0,2.4,N,N,3.3,4.4,N,N,2925,431,23258,5610,13.5,6.9,24459,5700,72.4,10.0,22999,7817,0.0,1.1,-,**,8.1,6.1,23160,7751,0.0,1.1,-,**,5.5,4.0,19168,9456,0.4,0.6,N,N,11.2,5.7,22294,4805,9.0,5.0,24416,8319,35.3,(X),(X),(X),40.2,(X),(X),(X),28.2,(X),(X),(X)
1400000US36047080600,36047080600,"Census Tract 806, Kings County, New York",1133,94,57609,9085,88.5,5.1,56015,8871,6.6,4.5,5291,4447,25.5,7.7,17174,3846,3.9,3.5,17511,8126,2.9,3.1,5864,3580,11.2,5.3,12457,5045,834,126,58188,10643,10.9,6.3,N,N,34.9,9.8,N,N,30.1,10.7,N,N,13.4,8.7,N,N,2.3,2.2,N,N,8.4,6.0,N,N,3797,783,18100,3683,33.5,12.5,12432,6520,62.5,12.9,21755,3104,0.0,0.9,-,**,2.9,3.1,3884,3726,0.0,0.9,-,**,0.6,1.0,N,N,0.5,1.1,N,N,3.4,2.8,13683,12373,32.0,12.5,12927,7052,53.0,(X),(X),(X),57.0,(X),(X),(X),43.3,(X),(X),(X)
1400000US36047080800,36047080800,"Census Tract 808, Kings County, New York",144,44,12803,2171,2.1,3.4,2167,54,0.0,20.0,-,**,78.5,15.6,11819,1578,9.0,10.8,10200,370,22.9,15.9,2245,567,20.8,16.5,8900,2953,64,36,14300,3381,95.3,8.1,N,N,4.7,8.1,N,N,0.0,37.0,N,N,0.0,37.0,N,N,0.0,37.0,N,N,0.0,37.0,N,N,1182,291,6502,1502,8.5,5.8,5586,4577,58.4,11.3,6262,2181,0.0,2.7,-,**,13.4,5.9,6817,1725,0.0,2.7,-,**,19.2,10.1,7074,2921,0.5,1.1,N,N,18.7,9.6,7252,3093,8.5,5.8,5586,4577,40.3,(X),(X),(X),64.1,(X),(X),(X),62.1,(X),(X),(X)
1400000US36047081000,36047081000,"Census Tract 810, Kings County, New York",887,81,51551,9086,75.6,8.9,61431,10990,3.3,2.3,4772,6347,20.9,5.7,11350,1911,1.8,1.7,9344,375,4.1,3.2,6261,7604,13.1,5.6,12232,4888,477,93,62068,10360,14.5,8.0,N,N,33.5,12.4,N,N,25.6,12.0,N,N,12.4,8.4,N,N,7.1,5.8,N,N,6.9,10.0,N,N,2184,339,21667,3333,2.9,3.7,21265,32839,88.0,7.4,22077,3740,0.7,1.2,N,N,3.0,3.0,20918,26834,0.0,1.5,-,**,3.3,3.4,15713,13541,2.0,1.8,15998,7249,5.0,3.8,23329,15751,2.9,3.7,21265,32839,41.7,(X),(X),(X),56.4,(X),(X),(X),33.3,(X),(X),(X)
1400000US36047081400,36047081400,"Census Tract 814, Kings County, New York",966,72,54975,8947,74.3,10.0,59871,10051,3.5,2.9,16076,7992,30.2,8.8,13774,3238,4.5,4.0,7002,4030,1.3,2.2,131,14,19.7,6.7,16455,5101,548,97,72560,12178,17.0,8.9,N,N,24.5,12.1,N,N,33.6,13.8,N,N,18.6,12.8,N,N,1.6,2.5,N,N,4.7,5.2,N,N,2369,333,22950,3096,0.2,0.3,46975,131548,92.0,5.9,21784,3115,0.0,1.4,-,**,3.0,4.6,N,N,0.5,0.9,N,N,3.1,2.9,43572,8695,1.2,1.1,16662,5593,7.4,5.9,14202,8477,0.2,0.3,46975,131548,50.6,(X),(X),(X),60.6,(X),(X),(X),37.5,(X),(X),(X)
1400000US36047081600,36047081600,"Census Tract 816, Kings County, New York",968,54,51435,6378,75.9,9.4,55136,7029,6.3,3.3,7362,8958,26.4,7.1,17451,2002,3.0,3.3,6110,4286,2.1,2.5,2310,1093,14.5,6.5,18366,9280,723,89,53240,7656,21.9,10.0,25860,7771,36.9,11.4,40609,6997,12.7,7.4,60908,17079,17.4,9.2,70981,13671,2.8,2.5,113090,13598,8.3,4.4,112583,32853,2868,302,18280,2176,1.5,1.0,14776,8853,87.6,5.8,18464,2400,0.0,1.1,-,**,1.7,1.7,29556,33807,0.0,1.1,-,**,6.1,4.8,16343,9068,3.1,2.6,12234,8519,8.9,5.0,17906,6754,1.5,1.0,14776,8853,47.1,(X),(X),(X),55.9,(X),(X),(X),35.4,(X),(X),(X)
1400000US36047081800,36047081800,"Census Tract 818, Kings County, New York",1669,103,57434,7690,84.0,6.0,62376,8282,3.4,2.3,2952,2918,19.7,6.1,11179,2669,2.8,2.2,6762,3715,5.7,3.6,3688,1419,10.7,4.7,17652,7925,932,136,59026,10001,8.3,5.6,N,N,40.8,11.3,N,N,24.6,9.9,N,N,18.5,9.0,N,N,2.4,3.8,N,N,5.6,3.7,N,N,4767,539,21477,3214,10.3,6.9,27952,15136,79.1,8.1,21153,3460,0.0,0.7,-,**,3.1,1.9,26041,18611,0.0,0.7,-,**,5.7,4.7,12057,7002,1.9,1.2,20433,14211,21.1,8.9,16335,6275,3.5,1.6,40152,25767,49.1,(X),(X),(X),57.5,(X),(X),(X),39.3,(X),(X),(X)
1400000US36047082000,36047082000,"Census Tract 820, Kings County, New York",1775,133,68346,22114,84.3,5.1,68332,19024,3.5,2.1,140860,194262,18.8,5.6,14369,3836,6.6,3.4,8199,1248,6.1,3.6,2634,1368,6.0,2.6,21088,10796,1247,140,68995,26462,10.3,5.4,9310,6900,37.1,8.5,77900,69183,15.2,6.9,71353,11355,26.3,8.4,63318,9213,3.2,3.1,89578,28677,7.9,5.4,111539,28461,5004,558,25988,8559,3.0,2.0,14241,10506,90.1,5.6,27767,9438,0.0,0.6,-,**,1.3,1.3,3976,4978,0.0,0.6,-,**,3.3,3.3,6148,4569,2.3,3.2,12940,17628,10.1,5.5,13540,6476,1.4,1.1,26489,8185,40.3,(X),(X),(X),42.8,(X),(X),(X),31.3,(X),(X),(X)
1400000US36047082200,36047082200,"Census Tract 822, Kings County, New York",2670,120,47962,8353,74.0,6.5,57257,9065,5.8,3.4,572,328,25.1,6.4,13031,1932,9.1,4.0,8136,1039,1.1,1.3,1770,1402,8.0,3.3,11372,4635,1571,254,53145,10783,17.9,8.2,9832,4873,31.4,9.2,37652,6651,18.1,9.2,81611,19286,17.7,8.3,60133,13443,7.5,5.4,71260,13907,7.4,5.7,118479,50522,6848,731,19977,3666,8.1,4.8,27965,24077,83.8,4.7,19930,3365,0.0,0.5,-,**,0.8,0.6,6878,6982,0.0,0.5,-,**,5.4,6.3,7892,895,1.9,1.6,27449,8828,12.4,3.7,11431,6476,3.7,2.7,58336,24395,41.0,(X),(X),(X),53.0,(X),(X),(X),36.5,(X),(X),(X)
1400000US36047082400,36047082400,"Census Tract 824, Kings County, New York",1597,119,49052,6245,79.9,7.0,51213,5832,3.4,2.4,4129,4178,27.1,6.7,12854,2183,6.8,3.8,10063,3863,4.8,3.6,5509,2019,16.3,5.6,17414,6061,913,156,58703,7888,8.3,5.6,36853,26160,45.9,10.2,41575,9302,14.5,8.4,77658,26740,18.0,9.1,60834,20796,3.7,2.9,101168,8867,9.6,7.0,110316,30364,4213,557,19497,2626,4.8,4.2,10013,4467,86.4,7.0,19381,2521,0.0,0.8,-,**,0.0,0.8,-,**,0.0,0.8,-,**,6.0,6.2,20962,19099,2.8,2.0,36397,27940,11.7,6.9,17293,8264,0.2,0.3,N,N,33.4,(X),(X),(X),40.2,(X),(X),(X),27.5,(X),(X),(X)
1400000US36047082600,36047082600,"Census Tract 826, Kings County, New York",1844,131,54071,11730,74.5,7.1,59129,15163,2.4,2.8,6584,5755,26.4,6.2,15950,3878,7.4,3.8,10857,3063,3.4,3.3,4111,2933,12.6,5.0,20702,8848,1327,166,59044,15970,23.2,8.5,30293,16822,43.2,9.7,33591,6373,7.1,5.2,54371,13773,13.3,6.1,66949,18703,5.0,4.5,165264,55421,8.1,6.0,201290,100532,5508,768,19553,4559,1.7,1.8,15371,2461,96.9,2.4,19815,4694,0.0,0.6,-,**,0.0,0.6,-,**,0.0,0.6,-,**,0.0,0.6,-,**,1.5,1.6,7049,2534,4.5,4.2,9217,11184,1.7,1.8,15371,2461,48.8,(X),(X),(X),46.0,(X),(X),(X),31.0,(X),(X),(X)
